name;datetime;tempmax;tempmin;temp;feelslikemax;feelslikemin;feelslike;dew;humidity;precip;precipprob;precipcover;preciptype;windspeed;winddir;sealevelpressure;cloudcover;visibility;conditions;description
MOROCCO ;11/06/2009;21.1;11.9;15.8;21.1;11.9;15.8;10.6;72.7;0;0;0;;16.6;57.1;1022.1;48.7;8;Partially cloudy;Partly cloudy throughout the day.
MOROCCO ;11/07/2009;22;11.4;16.8;22;11.4;16.8;13.3;80.7;0;0;0;;16.6;270.6;1022.4;49.5;8.4;Partially cloudy;Partly cloudy throughout the day.
MOROCCO ;11/08/2009;20.1;12.2;15.8;20.1;12.2;15.8;11;74.9;0;0;0;;18.4;293.7;1023.5;63.9;9;Partially cloudy;Partly cloudy throughout the day.
MOROCCO ;11/09/2009;20.1;10.9;16.1;20.1;10.9;16.1;13.1;83.2;3.5;100;8.33;rain;18.4;260.1;1021.1;62.3;7.6;Rain, Partially cloudy;Partly cloudy throughout the day with rain clearing later.
MOROCCO ;11/10/2009;21.1;11.1;15.6;21.1;11.1;15.6;11.8;79.6;0;0;0;;18.4;67.6;1019.3;49;9.8;Partially cloudy;Partly cloudy throughout the day.
MOROCCO ;11/11/2009;22;9.1;15.2;22;8.6;15.1;12.1;83.6;0;0;0;;18.4;55.4;1015.3;26.7;6.6;Partially cloudy;Partly cloudy throughout the day.
MOROCCO ;11/12/2009;22;8.1;15.5;22;8.1;15.4;11.5;79.7;0;0;0;;11.2;67.9;1015.4;36.7;5.1;Partially cloudy;Partly cloudy throughout the day.
MOROCCO ;11/13/2009;29.1;10.7;18.8;28.2;10.7;18.7;11.1;65.4;0;0;0;;13;136.4;1016.1;15.6;8;Clear;Clear conditions throughout the day.
MOROCCO ;11/14/2009;23.1;14.1;18.4;23.1;14.1;18.4;10.5;62.3;0;0;0;;16.6;197.3;1018.5;24.6;7.1;Partially cloudy;Partly cloudy throughout the day.
MOROCCO ;11/15/2009;26.1;13.1;19.4;26.1;13.1;19.4;8.1;50.7;0;0;0;;13;166;1017.2;38;8.6;Partially cloudy;Partly cloudy throughout the day.
MOROCCO ;11/16/2009;31.1;15.1;21.8;29.1;15.1;21.3;6.7;43.4;0;0;0;;16.6;128.8;1014.5;8.9;9.4;Clear;Clear conditions throughout the day.
MOROCCO ;11/17/2009;25.1;14.1;18.1;25.1;14.1;18.1;11.3;67.2;0;0;0;;14.8;107.5;1017;59;7.1;Partially cloudy;Partly cloudy throughout the day.
MOROCCO ;11/18/2009;22;13.1;17.7;22;13.1;17.7;15.7;88.5;0;0;0;;16.6;306.4;1019.6;83.5;4.8;Partially cloudy;Partly cloudy throughout the day.
MOROCCO ;11/19/2009;21.1;13.7;16.9;21.1;13.7;16.9;14.6;87.1;0;0;0;;18.4;44.2;1021.3;55;5.9;Partially cloudy;Partly cloudy throughout the day.
MOROCCO ;11/20/2009;22;12.1;16.1;22;12.1;16.1;12.9;82.8;0;0;0;;16.6;66;1022.9;48.8;5.7;Partially cloudy;Partly cloudy throughout the day.
MOROCCO ;11/21/2009;25.9;11.7;17.4;25.9;11.7;17.4;8.2;59;0;0;0;;14.8;172.3;1024.8;20;5.8;Clear;Partly cloudy throughout the day.
MOROCCO ;11/22/2009;21.1;13.1;15.9;21.1;13.1;15.9;13.8;87.7;1;100;4.17;rain;22.3;51.2;1029.5;73;5.1;Rain, Partially cloudy;Partly cloudy throughout the day with afternoon rain.
MOROCCO ;11/23/2009;19.1;8.4;13.1;19.1;7.2;13.1;9.6;80.8;0;0;0;;20.5;53.2;1027.5;33.1;7.4;Partially cloudy;Partly cloudy throughout the day.
MOROCCO ;11/24/2009;21.1;7.1;13.9;21.1;6.3;13.7;9.9;78.6;0;0;0;;11.2;141.3;1023.4;68.6;5.1;Partially cloudy;Partly cloudy throughout the day.
MOROCCO ;11/25/2009;21.2;10.1;15;21.2;10.1;15;12.1;83.9;0;0;0;;13;146.1;1024;43.1;4.3;Partially cloudy;Partly cloudy throughout the day.
MOROCCO ;11/26/2009;22;10.1;15.5;22;10.1;15.5;10.9;77.7;0;0;0;;16.6;214.1;1023.7;48.9;5.7;Partially cloudy;Partly cloudy throughout the day.
MOROCCO ;11/27/2009;18.2;13.1;16.4;18.2;13.1;16.4;14;85.8;0.5;100;4.17;rain;14.8;62.4;1022.1;80.5;7;Rain, Partially cloudy;Partly cloudy throughout the day with early morning rain.
MOROCCO ;11/28/2009;19.1;8.7;13.3;19.1;7.3;13.1;9.5;79.3;0;0;0;;13;99;1019.4;76.2;7.7;Partially cloudy;Partly cloudy throughout the day.
MOROCCO ;11/29/2009;20.1;8.1;14.7;20.1;6.8;14.6;12.1;85.6;7.1;100;4.17;rain;42.5;228.5;1014.8;71.6;8.4;Rain, Partially cloudy;Partly cloudy throughout the day with afternoon rain.
MOROCCO ;11/30/2009;17.1;9.1;14.4;17.1;8;14.4;9.9;75.3;0.8;100;4.17;rain;24.1;329.9;1019.1;73.5;8.4;Rain, Partially cloudy;Partly cloudy throughout the day with afternoon rain.
MOROCCO ;12/01/2009;18.1;7.1;11.7;18.1;5.7;11.2;7.8;78.9;0;0;0;;16.6;87.7;1023.8;41.9;8.6;Partially cloudy;Partly cloudy throughout the day.
MOROCCO ;12/02/2009;18.1;7.1;12.1;18.1;5.7;11.7;8.8;81.3;0;0;0;;13;152.3;1022.1;52.3;8.6;Partially cloudy;Partly cloudy throughout the day.
MOROCCO ;12/03/2009;19.1;12.1;15.6;19.1;12.1;15.6;13.6;88.2;0.8;100;4.17;rain;20.5;223.9;1022.7;66.7;6.1;Rain, Partially cloudy;Partly cloudy throughout the day with morning rain.
MOROCCO ;12/04/2009;18.1;10.1;13.7;18.1;10.1;13.7;10.6;83.4;0;0;0;;16.6;86.2;1023.6;67;6.9;Partially cloudy;Partly cloudy throughout the day.
MOROCCO ;12/05/2009;18.1;9.1;12.9;18.1;7.6;12.7;8.7;77.1;0;0;0;;14.8;88.7;1021.7;56.4;8.7;Partially cloudy;Partly cloudy throughout the day.
MOROCCO ;12/06/2009;17.2;7.1;11.6;17.2;5.3;10.8;8.2;81.2;0;0;0;;13;90.4;1020.9;15;8.8;Clear;Clear conditions throughout the day.
MOROCCO ;12/07/2009;18.7;8.1;12.4;18.7;5.8;11.8;9.3;82.3;0;0;0;;13;106.4;1021.6;35;7.7;Partially cloudy;Partly cloudy throughout the day.
MOROCCO ;12/08/2009;21.1;6.9;12.6;21.1;5.4;12.2;9.2;82;0;0;0;;13;96.3;1023.3;28;7;Partially cloudy;Partly cloudy throughout the day.
MOROCCO ;12/09/2009;21.1;7.1;13.3;21.1;5.3;12.8;7.7;73.6;0.3;100;4.17;rain;14.8;94.4;1023.8;7.7;7;Rain;Clear conditions throughout the day with early morning rain.
MOROCCO ;12/10/2009;19.7;7.1;12.6;19.7;5.8;11.6;7.3;72.8;0;0;0;;14.8;121;1021.7;8;6.1;Clear;Clear conditions throughout the day.
MOROCCO ;12/11/2009;21.1;6.4;12.1;21.1;4.8;11.3;2.8;59.5;0;0;0;;13;153.4;1017.2;5.6;7.1;Clear;Clear conditions throughout the day.
MOROCCO ;12/12/2009;20.1;7.1;12;20.1;5.7;11.2;3;57.3;0;0;0;;13;143.8;1011.1;15;8;Clear;Clear conditions throughout the day.
MOROCCO ;12/13/2009;18.7;9.7;13.8;18.7;8;13.7;10;78.2;3;100;4.17;rain;24.1;232.1;1006.5;72.9;7.1;Rain, Partially cloudy;Partly cloudy throughout the day with afternoon rain.
MOROCCO ;12/14/2009;16;6.1;12.4;16;6.1;12.3;6.7;70.4;0.8;100;4.17;rain;31.3;282.5;1007.5;60;7.9;Rain, Partially cloudy;Partly cloudy throughout the day with morning rain.
MOROCCO ;12/15/2009;17.1;6.7;11.5;17.1;4.3;10.7;5.4;68.1;0;0;0;;14.8;155.3;1012.7;70;8.7;Partially cloudy;Partly cloudy throughout the day.
MOROCCO ;12/16/2009;21.1;11.1;17.4;21.1;11.1;17.4;12.5;73.9;0;0;0;;31.3;221.4;1013.3;76.4;7;Partially cloudy;Partly cloudy throughout the day.
MOROCCO ;12/17/2009;20.9;14.1;17.5;20.9;14.1;17.5;15;85.5;1;100;4.17;rain;13;177;1015.3;69.1;6.2;Rain, Partially cloudy;Partly cloudy throughout the day with rain clearing later.
MOROCCO ;12/18/2009;21.1;16.2;18.7;21.1;16.2;18.7;12.9;69.6;4.1;100;4.17;rain;46.4;227.6;1007.9;67.4;6.8;Rain, Partially cloudy;Partly cloudy throughout the day with morning rain.
MOROCCO ;12/19/2009;17.1;14.1;15.9;17.1;14.1;15.9;14.3;90.5;36.8;100;8.33;rain;35.3;232.9;1007.1;90;5.3;Rain, Partially cloudy;Partly cloudy throughout the day with rain clearing later.
MOROCCO ;12/20/2009;18.3;9.6;14.2;18.3;9.1;14.1;11.4;83.6;0;0;0;;14.8;138.3;1010.4;87.3;7.4;Partially cloudy;Partly cloudy throughout the day.
MOROCCO ;12/21/2009;20.2;15.1;17.2;20.2;15.1;17.2;13.2;78.4;20.1;100;4.17;rain;37.1;213.4;1006.9;75.7;6.8;Rain, Partially cloudy;Partly cloudy throughout the day with afternoon rain.
MOROCCO ;12/22/2009;20.1;14.6;17;20.1;14.6;17;13.2;78.8;14;100;8.33;rain;42.5;219.1;1007.6;80.5;7.2;Rain, Partially cloudy;Partly cloudy throughout the day with rain clearing later.
MOROCCO ;12/23/2009;21.1;18.1;19.7;21.1;18.1;19.7;16;79.5;17.8;100;12.5;rain;48.2;219.7;1003.2;87.4;5.5;Rain, Partially cloudy;Partly cloudy throughout the day with a chance of rain throughout the day.
MOROCCO ;12/24/2009;21.1;16.4;19.8;21.1;16.4;19.8;15.8;78.5;11.9;100;4.17;rain;50;228;1003.1;93;6.9;Rain, Overcast;Cloudy skies throughout the day with early morning rain.
MOROCCO ;12/25/2009;22;16.9;19.2;22;16.9;19.2;15.8;80.8;11.9;100;4.17;rain;44.3;220.8;1006.6;86.7;6.8;Rain, Partially cloudy;Partly cloudy throughout the day with afternoon rain.
MOROCCO ;12/26/2009;19.4;12.1;17.8;19.4;12.1;17.8;13.8;77.7;16.3;100;8.33;rain;55.4;240.9;1012.6;82.2;5.8;Rain, Partially cloudy;Partly cloudy throughout the day with rain clearing later.
MOROCCO ;12/27/2009;21.1;10.9;14.5;21.1;10.9;14.5;11.4;82.9;0;0;0;;13;138;1019.3;25.2;6.9;Partially cloudy;Partly cloudy throughout the day.
MOROCCO ;12/28/2009;22.2;12.1;17.1;22.2;12.1;17.1;11.3;70.3;0;0;0;;20.5;201.1;1017.4;48.2;7.4;Partially cloudy;Partly cloudy throughout the day.
MOROCCO ;12/29/2009;25.1;13.1;18.1;25.1;13.1;18.1;10.6;63.5;0;0;0;;25.9;206.5;1015.5;42.3;8;Partially cloudy;Partly cloudy throughout the day.
MOROCCO ;12/30/2009;20.2;16;17.8;20.2;16;17.8;12.8;73.1;0;0;0;;31.3;219.7;1012.5;69.1;6.9;Partially cloudy;Partly cloudy throughout the day.
MOROCCO ;12/31/2009;17.7;13.1;15;17.7;13.1;15;11.4;79.5;18.1;100;12.5;rain;46.4;238.7;1013.5;88.5;6.4;Rain, Partially cloudy;Partly cloudy throughout the day with a chance of rain throughout the day.
MOROCCO ;01/01/2010;18;9.1;13.7;18;8.4;13.5;10.2;80.3;17;100;8.33;rain;18.4;210.2;1019.7;49.5;7;Rain, Partially cloudy;Partly cloudy throughout the day with rain clearing later.
MOROCCO ;01/02/2010;17.8;9;12.4;17.8;7.2;11.8;9.6;83.5;0;0;0;;13;103.6;1018.5;28.2;8.6;Partially cloudy;Partly cloudy throughout the day.
MOROCCO ;01/03/2010;19.9;10.8;14.4;19.9;10.8;14.4;11.4;82.6;0;0;0;;16.6;177.9;1018.2;65.2;7.4;Partially cloudy;Partly cloudy throughout the day.
MOROCCO ;01/04/2010;18;11;15.3;18;11;15.3;11.1;76.6;6.1;100;4.17;rain;38.9;222.1;1011;58.8;6.9;Rain, Partially cloudy;Partly cloudy throughout the day with afternoon rain.
MOROCCO ;01/05/2010;16.1;13;14.6;16.1;13;14.6;12.3;86.4;39.9;100;16.67;rain;40.7;232.4;1010.7;89.8;5;Rain, Partially cloudy;Partly cloudy throughout the day with a chance of rain throughout the day.
MOROCCO ;01/06/2010;18;13;14.9;18;13;14.9;12;83.9;24.8;100;12.5;rain;29.5;215.4;1008.8;77.5;6.1;Rain, Partially cloudy;Partly cloudy throughout the day with a chance of rain throughout the day.
MOROCCO ;01/07/2010;15.9;11;13.8;15.9;11;13.8;9.7;76.7;45;100;16.67;rain;35.3;279;1002.6;66.1;5.5;Rain, Partially cloudy;Partly cloudy throughout the day with a chance of rain throughout the day.
MOROCCO ;01/08/2010;12;4.1;9.7;12;2.1;8.7;2.6;62.9;6.1;100;8.33;rain;25.9;317.5;1015.3;44.5;6.9;Rain, Partially cloudy;Partly cloudy throughout the day with rain.
MOROCCO ;01/09/2010;14;6;8.7;14;3;7.2;5;78.5;3;100;4.17;rain;20.5;190.2;1020.3;58.5;7.7;Rain, Partially cloudy;Partly cloudy throughout the day with afternoon rain.
MOROCCO ;01/10/2010;15.8;6.1;10.9;15.8;3.7;10;8.4;84.6;13;100;8.33;rain;40.7;204.3;1015;71.8;6.6;Rain, Partially cloudy;Partly cloudy throughout the day with rain.
MOROCCO ;01/11/2010;18;12.9;14.5;18;12.9;14.5;11.9;84.7;5;100;8.33;rain;33.5;225.2;1022.3;68.7;5.4;Rain, Partially cloudy;Partly cloudy throughout the day with rain.
MOROCCO ;01/12/2010;18;10;14.4;18;9.6;14.4;11.4;82.6;0;0;0;;31.3;212.9;1022.4;79.4;6.9;Partially cloudy;Partly cloudy throughout the day.
MOROCCO ;1/13/2010;19;15.8;17.1;19;15.8;17.1;15.3;89.1;1;100;8.33;rain;31.3;224.5;1020.2;92.2;5.6;Rain, Overcast;Cloudy skies throughout the day with rain.
MOROCCO ;1/14/2010;18.1;8;15.5;18.1;6.8;15.4;12.6;83.7;17.3;100;12.5;rain;35.3;265;1020.5;75.8;6.6;Rain, Partially cloudy;Partly cloudy throughout the day with a chance of rain throughout the day.
MOROCCO ;1/15/2010;21;8.9;13.4;21;7.2;12.8;9.7;80.2;0;0;0;;13;117.7;1023.5;33.3;8.1;Partially cloudy;Partly cloudy throughout the day.
MOROCCO ;1/16/2010;19;8.9;12.9;19;8.4;12.6;9.7;82.4;0;0;0;;11.2;133.2;1024.1;47.5;7.7;Partially cloudy;Partly cloudy throughout the day.
MOROCCO ;1/17/2010;26;8;16.2;26;7.2;16;9.6;68.5;0;0;0;;14.8;160.6;1023;20.7;7.1;Partially cloudy;Becoming cloudy in the afternoon.
MOROCCO ;1/18/2010;20;14;17.3;20;14;17.3;10.2;65.7;0;0;0;;18.4;202.1;1022.3;18.3;6.3;Clear;Clear conditions throughout the day.
MOROCCO ;1/19/2010;20.7;10.9;15.1;20.7;10.9;15.1;12.1;83.6;0;0;0;;13;203.2;1023;50.1;4.8;Partially cloudy;Partly cloudy throughout the day.
MOROCCO ;1/20/2010;19.1;12;14.7;19.1;12;14.7;12.5;86.9;0;0;0;;16.6;68.1;1024.1;75.6;5.3;Partially cloudy;Partly cloudy throughout the day.
MOROCCO ;1/21/2010;19;6.7;12.9;19;4.5;12.5;10;83.2;0;0;0;;18.4;68.9;1022.8;54.7;6.5;Partially cloudy;Partly cloudy throughout the day.
MOROCCO ;1/22/2010;17.8;7;12.2;17.8;5.2;11.9;10;86.7;0;0;0;;13;104.2;1018.4;24;5.5;Partially cloudy;Partly cloudy throughout the day.
MOROCCO ;1/23/2010;18;12.8;14.8;18;12.8;14.8;11.7;82.3;5.1;100;8.33;rain;46.4;230.1;1015.1;72.7;5.8;Rain, Partially cloudy;Partly cloudy throughout the day with rain.
MOROCCO ;1/24/2010;16;11.9;14.1;16;11.9;14.1;10.8;81.3;9.9;100;12.5;rain;23.5;304.1;1019;89.9;5.4;Rain, Partially cloudy;Partly cloudy throughout the day with rain.
MOROCCO ;1/25/2010;15;10;11.9;15;8.7;11.8;10.1;89.1;8.1;100;8.33;rain;20.5;211.6;1017.7;76.9;5.8;Rain, Partially cloudy;Partly cloudy throughout the day with rain.
MOROCCO ;1/26/2010;13;8;10.3;13;6.8;9.6;7.8;84.7;16.1;100;12.5;rain;16.6;177.7;1011.2;83.6;6;Rain, Partially cloudy;Partly cloudy throughout the day with a chance of rain throughout the day.
MOROCCO ;1/27/2010;15;5;9.9;15;2.1;9.5;7.2;84;0;0;0;;20.5;207.9;1011.6;51.1;7.8;Partially cloudy;Partly cloudy throughout the day.
MOROCCO ;1/28/2010;17;6;10.7;17;3.8;10;6.7;77.8;0;0;0;;18.4;89.7;1013.6;29.7;7.8;Partially cloudy;Partly cloudy throughout the day.
MOROCCO ;1/29/2010;16;6;11;16;4.4;10.5;7.8;81.4;0;0;0;;20.5;228.3;1015.7;37.7;7.7;Partially cloudy;Partly cloudy throughout the day.
MOROCCO ;1/30/2010;15;8;12;15;6.8;11.8;9.3;84.2;1;100;8.33;rain;13;191.9;1014.7;71.2;7.6;Rain, Partially cloudy;Partly cloudy throughout the day with rain in the morning and afternoon.
MOROCCO ;1/31/2010;16.8;8;12.4;16.8;7.4;12;8.7;80.1;0;0;0;;13;136.6;1012.8;69.1;7.8;Partially cloudy;Partly cloudy throughout the day.
MOROCCO ;02/01/2010;17;9;12.7;17;8.2;12.6;8.2;75.5;0.5;100;4.17;rain;18.4;49;1015.9;69.3;7.9;Rain, Partially cloudy;Partly cloudy throughout the day with morning rain.
MOROCCO ;02/02/2010;20;7.9;14.5;20;6.8;14.3;11.4;82.4;0;0;0;;25.9;135.3;1016;58.3;7.1;Partially cloudy;Partly cloudy throughout the day.
MOROCCO ;02/03/2010;21;14.8;17.5;21;14.8;17.5;14.1;81.2;0.5;100;4.17;rain;35.3;165.1;1012.4;88.9;6.9;Rain, Partially cloudy;Partly cloudy throughout the day with afternoon rain.
MOROCCO ;02/04/2010;19;14;17;19;14;17;14.7;86.3;12.4;100;12.5;rain;46.4;244.8;1018.1;77.5;6.9;Rain, Partially cloudy;Partly cloudy throughout the day with a chance of rain throughout the day.
MOROCCO ;02/05/2010;19.1;12;15.4;19.1;12;15.4;12.6;84.2;0;0;0;;16.6;224.6;1024.3;69.5;7.8;Partially cloudy;Partly cloudy throughout the day.
MOROCCO ;02/06/2010;19;10;14.1;19;9.6;14.1;12.1;88.3;0;0;0;;20.5;46;1022.3;44.5;4.2;Partially cloudy;Partly cloudy throughout the day.
MOROCCO ;02/07/2010;22.8;10;15.5;22.8;9.6;15.5;11.8;80.3;0;0;0;;14.8;225.3;1015.5;38.1;6.3;Partially cloudy;Partly cloudy throughout the day.
MOROCCO ;02/08/2010;18;12;15.2;18;12;15.2;13.1;87.7;4.1;100;4.17;rain;27.7;240.5;1010.9;79.1;6.2;Rain, Partially cloudy;Partly cloudy throughout the day with afternoon rain.
MOROCCO ;02/09/2010;17;12;15.2;17;12;15.2;10.8;75.8;5.8;100;12.5;rain;31.3;282;1011.5;78.8;8.4;Rain, Partially cloudy;Partly cloudy throughout the day with a chance of rain throughout the day.
MOROCCO ;02/10/2010;17;10.9;13.8;17;10.9;13.8;10.8;82.7;0;0;0;;27.7;220.1;1012.8;88.5;7;Partially cloudy;Partly cloudy throughout the day.
MOROCCO ;02/11/2010;18;11;14.9;18;11;14.9;12;83.1;5.6;100;12.5;rain;25.9;250.3;1012.2;91.8;6.8;Rain, Overcast;Cloudy skies throughout the day with a chance of rain throughout the day.
MOROCCO ;02/12/2010;18.1;9;14.1;18.1;7.6;14;11.3;83.8;0;0;0;;27.7;224.7;1009.8;69.7;7.1;Partially cloudy;Partly cloudy throughout the day.
MOROCCO ;2/13/2010;17;14;15;17;14;15;11.7;80.4;5.1;100;8.33;rain;32.1;273;1007.2;75.2;6.8;Rain, Partially cloudy;Partly cloudy throughout the day with rain.
MOROCCO ;2/14/2010;17;10.1;13.9;17;10.1;13.9;10.6;80.9;0;0;0;;14.8;131.8;1004;79.6;7.5;Partially cloudy;Partly cloudy throughout the day.
MOROCCO ;2/15/2010;18;13;15.3;18;13;15.3;10.9;75.5;8.2;100;12.5;rain;44.3;215.3;994.8;83;5.9;Rain, Partially cloudy;Partly cloudy throughout the day with a chance of rain throughout the day.
MOROCCO ;2/16/2010;16;10.3;13.8;16;10.3;13.8;11.5;86.4;27.9;100;16.67;rain;46.4;213.9;995.6;83.4;5.9;Rain, Partially cloudy;Partly cloudy throughout the day with a chance of rain throughout the day.
MOROCCO ;2/17/2010;18;11.8;14.5;18;11.8;14.5;11;80.1;15;100;12.5;rain;35.3;233;1001.9;76.2;6.7;Rain, Partially cloudy;Partly cloudy throughout the day with a chance of rain throughout the day.
MOROCCO ;2/18/2010;19;12.8;15.4;19;12.8;15.4;10.6;74.2;2;100;4.17;rain;50;198.5;993.8;85.2;7.2;Rain, Partially cloudy;Partly cloudy throughout the day with afternoon rain.
MOROCCO ;2/19/2010;15.8;10;13.2;15.8;8.4;13.1;8.9;76;7.9;100;12.5;rain;48.2;279.3;1010;89.4;5.8;Rain, Partially cloudy;Partly cloudy throughout the day with rain.
MOROCCO ;2/20/2010;16;9;12.6;16;7.2;12.2;8.8;78.5;7.1;100;4.17;rain;18.4;175.7;1014.1;87.6;6.1;Rain, Partially cloudy;Partly cloudy throughout the day with early morning rain.
MOROCCO ;2/21/2010;18;12;15.2;18;12;15.2;12.7;85.1;17;100;8.33;rain;44.3;219.3;1007.6;91;5.3;Rain, Overcast;Cloudy skies throughout the day with rain.
MOROCCO ;2/22/2010;20;15.1;17.2;20;15.1;17.2;13.8;80.4;0;0;0;;37.1;222.1;1010.7;77.6;7;Partially cloudy;Partly cloudy throughout the day.
MOROCCO ;2/23/2010;20;15;17.4;20;15;17.4;14.8;85;3;100;4.17;rain;33.5;235.8;1016.2;66.9;6.4;Rain, Partially cloudy;Partly cloudy throughout the day with afternoon rain.
MOROCCO ;2/24/2010;19.1;13;15.6;19.1;13;15.6;12.9;84.6;0;0;0;;13;206.9;1020.5;55.9;6.4;Partially cloudy;Partly cloudy throughout the day.
MOROCCO ;2/25/2010;23;12;17.2;23;12;17.2;12;73.1;0;0;0;;24.1;229.7;1016.1;39.4;6.5;Partially cloudy;Partly cloudy throughout the day.
MOROCCO ;2/26/2010;24;14;18.3;24;14;18.3;13.9;76.5;0;0;0;;16.6;136.7;1012.7;64.6;6.3;Partially cloudy;Partly cloudy throughout the day.
MOROCCO ;2/27/2010;30.8;16;21.4;29;16;21.2;10.5;55.4;0;0;0;;50;219.3;1004.5;76.7;7.1;Partially cloudy;Partly cloudy throughout the day.
MOROCCO ;2/28/2010;18;14;15.5;18;14;15.5;12.6;83.3;9.1;100;8.33;rain;38.9;236.2;1012.4;81.6;7;Rain, Partially cloudy;Partly cloudy throughout the day with rain.
MOROCCO ;03/01/2010;19.8;9;14;19.8;7.6;13.8;9.6;76.6;2;100;4.17;rain;18.4;84.7;1016.4;64.8;8.2;Rain, Partially cloudy;Becoming cloudy in the afternoon with early morning rain.
MOROCCO ;03/02/2010;19;10.8;15.2;19;10.8;15.2;11.2;77.8;0.8;100;4.17;rain;37.1;194.3;1008.1;90.4;6;Rain, Overcast;Cloudy skies throughout the day with afternoon rain.
MOROCCO ;03/03/2010;17;10.1;14;17;10.1;14;9.3;73.9;3;100;4.17;rain;40.7;219.2;1012.8;69.6;7.1;Rain, Partially cloudy;Partly cloudy throughout the day with early morning rain.
MOROCCO ;03/04/2010;20.2;11;14.8;20.2;11;14.8;9.9;74.8;0.5;100;4.17;rain;22.3;214.5;1017.3;41.2;7.3;Rain, Partially cloudy;Partly cloudy throughout the day with late afternoon rain.
MOROCCO ;03/05/2010;22;10;16.1;22;9.6;16;11.3;76.1;0;0;0;;22.3;204;1010.6;63.9;6.5;Partially cloudy;Partly cloudy throughout the day.
MOROCCO ;03/06/2010;18;12.8;15.6;18;12.8;15.6;13.1;85.2;15;100;16.67;rain;27.7;233.1;1007.8;80.3;6.2;Rain, Partially cloudy;Partly cloudy throughout the day with a chance of rain throughout the day.
MOROCCO ;03/07/2010;18;13.9;15.6;18;13.9;15.6;12.9;84.2;8.9;100;4.17;rain;27.7;248.8;1014.6;71.5;6.9;Rain, Partially cloudy;Partly cloudy throughout the day with early morning rain.
MOROCCO ;03/08/2010;18.1;13.9;15.9;18.1;13.9;15.9;14.1;89;26.2;100;16.67;rain;48.2;241.3;1012.8;89.8;4.8;Rain, Partially cloudy;Partly cloudy throughout the day with a chance of rain throughout the day.
MOROCCO ;03/09/2010;17;13.9;15.6;17;13.9;15.6;12.7;83;21.9;100;12.5;rain;37.1;275;1011.7;82;4.8;Rain, Partially cloudy;Partly cloudy throughout the day with rain.
MOROCCO ;03/10/2010;17;10.1;13.3;17;10.1;13.3;9.6;79.8;11.9;100;8.33;rain;14.8;69.6;1014.1;75.8;8.2;Rain, Partially cloudy;Partly cloudy throughout the day with rain clearing later.
MOROCCO ;03/11/2010;17;12.8;14.3;17;12.8;14.3;12.5;89;9.9;100;8.33;rain;24.1;211.4;1011.6;85.6;6.2;Rain, Partially cloudy;Partly cloudy throughout the day with rain in the morning and afternoon.
MOROCCO ;03/12/2010;17;9;14.1;17;8.5;14.1;10.3;78.4;7.1;100;8.33;rain;25.9;315.4;1017.8;80.5;6.4;Rain, Partially cloudy;Partly cloudy throughout the day with rain clearing later.
MOROCCO ;3/13/2010;17;7;12.2;17;4.9;11.9;7.3;73.7;0;0;0;;22.3;354.2;1024;57.1;6.8;Partially cloudy;Partly cloudy throughout the day.
MOROCCO ;3/14/2010;16;5;10.8;16;2.2;9.8;5.4;71.7;0;0;0;;24.1;56.9;1022.7;18.2;7.5;Clear;Clear conditions throughout the day.
MOROCCO ;3/15/2010;20;7;12;20;5.2;11.3;6.8;72.3;0;0;0;;11.2;103.7;1017.3;24.4;8;Partially cloudy;Becoming cloudy in the afternoon.
MOROCCO ;3/16/2010;19;7;12.6;19;5.9;12.1;8.4;77.8;0;0;0;;13;153.1;1018.7;23;8.3;Partially cloudy;Partly cloudy throughout the day.
MOROCCO ;3/17/2010;27;8;17.9;26.8;8;17.6;11;68.4;0;0;0;;13;130.7;1021.4;31.1;7;Partially cloudy;Partly cloudy throughout the day.
MOROCCO ;3/18/2010;25.5;17;20.7;25.5;17;20.7;12.2;60;0;0;0;;17.3;186.8;1023.7;47.2;4.4;Partially cloudy;Partly cloudy throughout the day.
MOROCCO ;3/19/2010;29.1;16.2;21.1;28;16.2;21;12.9;61.4;0;0;0;;16.6;137.3;1023.7;42.1;6.2;Partially cloudy;Partly cloudy throughout the day.
MOROCCO ;3/20/2010;24;15;18.7;24;15;18.7;12.6;69.2;0;0;0;;14.8;101.1;1019.6;30;6.4;Partially cloudy;Partly cloudy throughout the day.
MOROCCO ;3/21/2010;27;14.1;19.8;26.7;14.1;19.7;13.3;68.8;1;100;4.17;rain;24.1;122.2;1017.5;58.7;7.3;Rain, Partially cloudy;Partly cloudy throughout the day with morning rain.
MOROCCO ;3/22/2010;22.6;14.9;17.5;22.6;14.9;17.5;14.4;82.7;0;0;0;;17.3;293;1019.2;71;5.2;Partially cloudy;Partly cloudy throughout the day.
MOROCCO ;3/23/2010;22;14;17.5;22;14;17.5;14.8;85.4;0;0;0;;14.8;305.5;1012.4;30.4;4.7;Partially cloudy;Clearing in the afternoon.
MOROCCO ;3/24/2010;19;12;16.3;19;12;16.3;13.7;85.1;0;0;0;;22.3;257;1011.4;62.7;5.2;Partially cloudy;Partly cloudy throughout the day.
MOROCCO ;3/25/2010;21;11;15.7;21;11;15.7;11.7;78.3;0;0;0;;24.1;240.4;1016.2;49.5;8.1;Partially cloudy;Partly cloudy throughout the day.
